Energy? Angle?,0.001,0.002,0.003,0.005,0.01,0.015,0.02,0.03,0.05,0.08,0.125,0.2,0.4,0.6,0.8,1.25,1.5
1486.7,0.98626997,0.972700189,0.959261077,0.932661208,0.866497884,0.797913184,0.722352372,0.513987451,0.038515848,0.003765882,0.000553069,8.11835E-05,0.00000536,0.00000121,0.000000463,0.000000151,0.000000124
1740,0.987410727,0.97494404,0.962563345,0.937917079,0.875272085,0.806849167,0.724229719,0.402543395,0.016749039,0.00188549,0.000287917,4.289E-05,0.00000285,0.000000643,0.000000246,8.04E-08,6.59E-08
2042.4,0.988505468,0.977097303,0.965729432,0.942930845,0.883227687,0.812711087,0.712873464,0.145956626,0.007568719,0.000939127,0.000147601,0.0000222,0.00000149,0.000000335,0.000000129,0.000000042,3.44E-08
2622.4,0.990099372,0.980230339,0.970325904,0.950130951,0.893230989,0.808937599,0.559652005,0.027813942,0.002363847,0.000321363,5.20132E-05,0.00000793,0.000000533,0.00000012,4.62E-08,1.51E-08,1.23E-08
2984.3,0.990857244,0.981717669,0.972499492,0.953474221,0.896582588,0.789809922,0.182990778,0.013790167,0.001326112,0.000185678,3.03556E-05,0.00000465,0.000000313,7.07E-08,2.71E-08,8.85E-09,7.25E-09
3691.7,0.992000288,0.983954588,0.975748252,0.958320678,0.896988659,0.418609937,0.037959944,0.004821322,0.000523714,7.57773E-05,1.25323E-05,0.00000193,0.00000013,2.94E-08,1.13E-08,3.68E-09,3.02E-09
4510.8,0.992947982,0.985797457,0.978387995,0.961965369,0.880741527,0.062864828,0.012418481,0.001908693,0.000221427,3.26691E-05,0.00000544,0.000000839,5.67E-08,1.28E-08,4.92E-09,1.61E-09,1.32E-09
4952.2,0.993337758,0.986548838,0.979443679,0.963242505,0.846927621,0.034438271,0.007730599,0.001253477,0.000148531,2.20583E-05,0.00000368,0.000000568,3.84E-08,8.69E-09,3.34E-09,1.09E-09,8.92E-10
5414.7,0.993673812,0.987190406,0.980325108,0.964116775,0.532826477,0.020446795,0.004980972,0.000840042,0.000101191,1.51059E-05,0.00000253,0.00000039,2.64E-08,5.97E-09,2.29E-09,7.48E-10,6.13E-10
5898.8,0.993948109,0.987704502,0.981000569,0.964469489,0.162919882,0.012735724,0.003284168,0.00057074,6.96534E-05,1.04415E-05,0.00000175,0.00000027,1.83E-08,4.14E-09,1.59E-09,5.18E-10,4.25E-10
6930.3,0.993965888,0.987622212,0.980522612,0.960243135,0.038992692,0.004913496,0.00137146,0.000249475,3.10838E-05,0.00000469,0.000000788,0.000000122,8.25E-09,1.87E-09,7.16E-10,2.34E-10,1.92E-10
7478.2,0.958173648,0.915611605,0.869388584,0.743201832,0.029214709,0.003948833,0.001118778,0.000205351,2.56932E-05,0.00000388,0.000000652,0.000000101,6.84E-09,1.55E-09,5.93E-10,1.94E-10,1.59E-10
8047.8,0.962138935,0.923175286,0.879984841,0.753027561,0.022072692,0.003129597,0.0008973,0.000165938,0.0000208,0.00000315,0.00000053,8.21E-08,5.55E-09,1.26E-09,4.82E-10,1.57E-10,1.29E-10
9886.4,0.968165464,0.934095604,0.89299469,0.703754119,0.008625758,0.001384007,0.000410148,7.74814E-05,0.00000983,0.00000149,0.000000251,3.89E-08,2.63E-09,5.96E-10,2.29E-10,7.47E-11,6.12E-11
14988,0.976463017,0.946973421,0.889488096,0.038537245,0.001360657,0.000247543,7.61967E-05,0.0000148,0.0000019,0.000000289,4.88E-08,7.56E-09,5.12E-10,1.16E-10,4.45E-11,1.45E-11,1.19E-11
17479,0.978924212,0.949282636,0.832647779,0.016479055,0.000705835,0.000131413,4.07562E-05,7.93981E-06,1.0227E-06,1.56073E-07,2.63219E-08,4.08072E-09,2.76384E-10,6.25271E-11,2.40004E-11,7.83641E-12,6.41964E-12
21177,0.981587574,0.948178745,0.118117933,0.006392431,0.000315175,5.98474E-05,1.86831E-05,3.65641E-06,4.72061E-07,7.20977E-08,1.2163E-08,1.88588E-09,1.27737E-10,2.88986E-11,1.10925E-11,3.62183E-12,2.96703E-12
25271,0.983615549,0.930700472,0.035508358,0.002839734,0.000151442,2.91085E-05,9.12448E-06,1.7909E-06,2.31554E-07,3.53829E-08,5.97027E-09,9.2577E-10,6.27078E-11,1.41868E-11,5.44551E-12,1.77803E-12,1.45657E-12
29779,0.98508355,0.211132556,0.014487449,0.001378849,7.71393E-05,1.49437E-05,4.69692E-06,9.23636E-07,1.19537E-07,1.8272E-08,3.08347E-09,4.78158E-10,3.23893E-11,7.32769E-12,2.81268E-12,9.18379E-13,7.52342E-13
