,0,1.9635E-07,1.5708E-06,5.30144E-06,1.25664E-05,2.45437E-05,4.24115E-05,6.73479E-05,0.000100531,0.000143139,0.00019635,0.000261341,0.000339292,0.00043138,0.000538783,0.00066268,0.000804248,0.000964665,0.001145111,0.001346762,0.001570796,0.001818393,0.00209073,0.002388985,0.002714336,0.003067962,0.00345104,0.003864748,0.004310265,0.004788769,0.005301438,0.005849449,0.006433982,0.007056213,0.007717322,0.008418487,0.009160884,0.009945693,0.010774092,0.011647258,0.012566371,0.013532607,0.014547145,0.015611163,0.016725839,0.017892352,0.019111879,0.020385598,0.021714688,0.023100327,0.024543693,0.026045963,0.027608316,0.029231931,0.030917984,0.032667655,0.034482121,0.036362561,0.038310152,0.040326072,0.042411501,0.044567615,0.046795593,0.049096614,0.051471854,0.053922493,0.056449708,0.059054677,0.061738579,0.064502591,0.067347893,0.070275661,0.073287073,0.076383309,0.079565546,0.082834963,0.086192736,0.089640045,0.093178067,0.096807981,0.100530965,0.104348196,0.108260854,0.112270115,0.116377158,0.120583162,0.124889304,0.129296762,0.133806714,0.13842034,0.143138815,0.14796332,0.152895031,0.157935128,0.163084787,0.168345188,0.173717507,0.179202925,0.184802617,0.190517763,0.196349541,0.202299128,0.208367704,0.214556445,0.22086653,0.227299137,0.233855445,0.240536631,0.247343873,0.25427835,0.261341239,0.268533719,0.275856968,0.283312163,0.290900484,0.298623108,0.306481213,0.314475977,0.322608579,0.330880196,0.339292007,0.347845189,0.356540921,0.365380381,0.374364747,0.383495197,0.392772909,0.402199062,0.411774832,0.4215014,0.431379941,0.441411636,0.451597661,0.461939195,0.472437416,0.483093502,0.493908631,0.504883981,0.516020731,0.527320058,0.53878314,0.550411156,0.562205284,0.574166702,0.586296587,0.598596119,0.611066475,0.623708833,0.636524371,0.649514267,0.6626797,0.676021848,0.689541888,0.703241,0.71712036,0.731181146,0.745424539,0.759851714,0.77446385,0.789262126,0.804247719,0.819421808,0.834785571,0.850340185,0.866086829,0.882026681,0.898160919,0.914490722,0.931017266,0.947741731,0.964665294,0.981789134,0.999114428,1.016642356,1.034374094,1.05231082,1.070453714,1.088803953,1.107362716,1.126131179,1.145110522,1.164301923,1.183706559,1.203325609,1.22316025,1.243211662,1.263481021,1.283969507,1.304678296,1.325608568,1.346761501,1.368138272,1.389740059,1.411568041,1.433623396,1.455907302,1.478420936,1.501165478,1.524142105,1.547351995,1.570796327
0.004999363,1,0.999893982,0.999152481,0.997145382,0.993260002,0.986920881,0.977616616,0.964932466,0.948586614,0.92846696,0.904664184,0.877495795,0.847515308,0.815501042,0.782420809,0.74937216,0.717502437,0.68791775,0.661593477,0.639299678,0.621552275,0.608595591,0.600415514,0.596777072,0.597277061,0.601401778,0.60858161,0.618236983,0.629813066,0.642803034,0.656761224,0.671308264,0.686130433,0.700975276,0.715645108,0.729989618,0.743898402,0.757293924,0.770125197,0.782362277,0.793991615,0.805012185,0.815432329,0.82526722,0.834536839,0.843264398,0.85147511,0.85919525,0.866451446,0.873270154,0.879677277,0.885697897,0.891356087,0.896674802,0.901675813,0.906379673,0.910805729,0.914972132,0.918895882,0.922592866,0.926077915,0.929364855,0.932466569,0.935395048,0.938161453,0.940776165,0.943248842,0.945588465,0.947803388,0.949901383,0.951889679,0.953775005,0.955563625,0.95726137,0.958873673,0.960405598,0.961861865,0.963246876,0.964564739,0.965819289,0.967014109,0.968152546,0.96923773,0.970272589,0.971259864,0.972202119,0.97310176,0.973961041,0.974782074,0.975566844,0.976317213,0.97703493,0.97772164,0.978378889,0.979008131,0.979610735,0.980187992,0.980741116,0.981271253,0.981779484,0.982266827,0.982734246,0.98318265,0.983612899,0.984025804,0.984422135,0.984802619,0.985167944,0.985518763,0.985855695,0.986179325,0.986490211,0.986788879,0.987075831,0.987351542,0.987616466,0.987871033,0.988115651,0.98835071,0.988576582,0.988793618,0.989002156,0.989202516,0.989395005,0.989579915,0.989757524,0.9899281,0.990091897,0.990249159,0.990400119,0.990544999,0.990684014,0.990817369,0.990945259,0.991067874,0.991185394,0.991297992,0.991405837,0.991509089,0.991607901,0.991702424,0.9917928,0.991879168,0.991961662,0.99204041,0.992115537,0.992187164,0.992255407,0.992320379,0.992382189,0.992440945,0.992496749,0.992549701,0.992599899,0.992647438,0.99269241,0.992734906,0.992775013,0.992812817,0.992848402,0.99288185,0.992913242,0.992942656,0.992970169,0.992995858,0.993019795,0.993042055,0.993062708,0.993081825,0.993099476,0.993115728,0.993130649,0.993144304,0.993156759,0.993168077,0.993178321,0.993187554,0.993195836,0.993203227,0.993209786,0.993215571,0.993220638,0.993225043,0.99322884,0.993232082,0.993234822,0.993237108,0.993238989,0.993240513,0.993241724,0.993242665,0.993243378,0.993243899,0.993244265,0.993244509,0.993244661,0.993244746,0.993244787,0.993244803,0.993244807,0.993244807
0.009998726,1,0.999926962,0.999415994,0.998031714,0.995347032,0.990952615,0.984469878,0.975567099,0.963978015,0.949521885,0.932123645,0.91183227,0.888835071,0.863465327,0.836200666,0.807650055,0.778528338,0.749618853,0.721726705,0.695627166,0.672015073,0.651461397,0.634382194,0.621023152,0.611460311,0.605615057,0.603279647,0.604148683,0.607852066,0.613985839,0.622138474,0.631911413,0.642933668,0.654870981,0.667430444,0.680361635,0.693455254,0.706540161,0.719479493,0.732166399,0.744519751,0.756480068,0.768005798,0.779070014,0.789657546,0.799762535,0.809386388,0.818536067,0.827222699,0.83546044,0.843265563,0.850655737,0.857649453,0.864265578,0.870523017,0.876440449,0.882036137,0.887327791,0.892332466,0.897066501,0.901545483,0.905784225,0.909796765,0.913596375,0.917195579,0.920606173,0.923839255,0.926905258,0.929813974,0.932574596,0.935195743,0.937685497,0.940051433,0.942300649,0.944439797,0.946475109,0.948412427,0.950257223,0.952014629,0.953689454,0.955286208,0.956809121,0.958262164,0.95964906,0.960973307,0.962238189,0.963446792,0.964602016,0.965706588,0.966763072,0.967773881,0.968741287,0.969667429,0.970554324,0.97140387,0.972217858,0.97299798,0.973745828,0.97446291,0.975150647,0.975810382,0.976443387,0.977050863,0.977633947,0.978193715,0.978731185,0.979247324,0.979743047,0.980219221,0.980676669,0.981116172,0.981538473,0.981944275,0.982334248,0.982709028,0.983069221,0.983415402,0.98374812,0.984067895,0.984375227,0.984670588,0.984954431,0.985227187,0.985489268,0.985741066,0.985982957,0.986215301,0.98643844,0.986652702,0.986858403,0.987055843,0.98724531,0.987427082,0.987601423,0.987768589,0.987928823,0.988082362,0.98822943,0.988370246,0.988505019,0.98863395,0.988757234,0.988875059,0.988987606,0.989095049,0.989197557,0.989295295,0.989388421,0.989477087,0.989561444,0.989641635,0.9897178,0.989790077,0.989858597,0.989923489,0.98998488,0.990042893,0.990097646,0.990149257,0.99019784,0.990243507,0.990286367,0.990326528,0.990364094,0.99039917,0.990431855,0.99046225,0.990490452,0.990516557,0.99054066,0.990562853,0.990583228,0.990601876,0.990618884,0.99063434,0.99064833,0.990660938,0.990672249,0.990682342,0.990691299,0.990699199,0.990706119,0.990712135,0.990717321,0.990721749,0.99072549,0.990728612,0.990731182,0.990733263,0.990734917,0.990736202,0.990737175,0.990737887,0.990738387,0.990738721,0.990738927,0.990739044,0.9907391,0.990739122,0.990739127,0.990739127
0.049993628,1,0.999975337,0.999802727,0.999334514,0.998423992,0.996926496,0.994700932,0.99161174,0.987531276,0.982342614,0.97594272,0.968245986,0.959188038,0.948729714,0.936861085,0.923605298,0.909021991,0.893209949,0.876308646,0.858498274,0.839997898,0.821061457,0.801971461,0.783030435,0.76455044,0.746841204,0.730197675,0.714887924,0.70114237,0.689145208,0.679028692,0.670870616,0.664695009,0.660475714,0.65814229,0.657587518,0.658675752,0.661251405,0.665147002,0.670190344,0.676210563,0.683042915,0.690532356,0.698535976,0.706924443,0.715582636,0.724409643,0.733318278,0.742234278,0.751095289,0.759849736,0.768455664,0.776879583,0.785095376,0.793083269,0.800828902,0.808322487,0.81555806,0.82253283,0.829246605,0.835701302,0.841900528,0.847849221,0.85355335,0.859019657,0.86425545,0.869268427,0.874066531,0.878657832,0.883050431,0.887252385,0.891271648,0.895116018,0.898793104,0.9023103,0.905674763,0.908893399,0.911972857,0.914919521,0.917739513,0.920438691,0.923022656,0.925496754,0.927866083,0.930135502,0.932309638,0.934392895,0.936389462,0.93830332,0.940138258,0.941897871,0.943585579,0.945204628,0.946758103,0.948248934,0.949679903,0.951053654,0.952372698,0.953639419,0.954856084,0.956024846,0.957147751,0.958226744,0.959263675,0.960260302,0.961218296,0.96213925,0.963024676,0.963876014,0.964694638,0.965481852,0.966238902,0.966966971,0.967667191,0.968340637,0.968988339,0.969611275,0.970210381,0.97078655,0.971340635,0.97187345,0.972385774,0.972878351,0.973351893,0.973807081,0.974244568,0.974664978,0.975068908,0.975456933,0.975829601,0.976187441,0.976530958,0.976860638,0.977176949,0.97748034,0.977771241,0.978050069,0.978317223,0.978573088,0.978818037,0.979052428,0.979276606,0.979490905,0.979695649,0.979891149,0.980077707,0.980255617,0.980425161,0.980586615,0.980740246,0.980886313,0.981025069,0.981156758,0.981281619,0.981399885,0.981511783,0.981617535,0.981717356,0.981811458,0.981900047,0.981983327,0.982061495,0.982134745,0.982203269,0.982267254,0.982326882,0.982382335,0.98243379,0.982481422,0.982525403,0.982565901,0.982603083,0.982637114,0.982668154,0.982696362,0.982721896,0.982744909,0.982765552,0.982783975,0.982800325,0.982814745,0.982827377,0.982838358,0.982847824,0.982855908,0.982862736,0.982868436,0.982873127,0.982876926,0.982879945,0.982882291,0.982884067,0.982885367,0.98288628,0.982886888,0.982887266,0.982887478,0.982887582,0.982887621,0.98288763,0.982887631
0.099987256,1,0.99998857,0.999908565,0.999691473,0.999268987,0.998573237,0.997537128,0.996094767,0.994181996,0.991737033,0.988701229,0.98501994,0.98064353,0.975528512,0.969638812,0.962947172,0.955436656,0.947102249,0.937952481,0.928011027,0.917318179,0.905932078,0.893929572,0.88140655,0.868477601,0.855274856,0.841945921,0.828650844,0.815558153,0.802840081,0.790667191,0.779202701,0.768596866,0.758981801,0.750467108,0.74313662,0.737046454,0.732224467,0.728671073,0.726361259,0.725247572,0.725263773,0.72632886,0.728351174,0.731232332,0.734870815,0.739165076,0.744016102,0.749329424,0.755016582,0.76099611,0.767194098,0.77354441,0.779988625,0.786475773,0.792961923,0.799409677,0.805787607,0.812069675,0.818234642,0.824265515,0.830149007,0.835875047,0.84143633,0.84682791,0.852046834,0.857091825,0.861962997,0.86666161,0.871189857,0.875550681,0.879747616,0.883784657,0.887666141,0.891396659,0.894980968,0.89842393,0.901730458,0.904905463,0.907953827,0.910880366,0.913689811,0.916386785,0.918975795,0.921461216,0.923847286,0.9261381,0.92833761,0.930449619,0.932477783,0.934425615,0.936296484,0.938093618,0.939820109,0.941478914,0.943072864,0.944604662,0.946076894,0.947492026,0.948852417,0.950160317,0.951417874,0.952627137,0.953790064,0.954908522,0.955984292,0.957019076,0.958014495,0.958972099,0.959893367,0.960779709,0.961632474,0.962452948,0.96324236,0.964001885,0.964732644,0.96543571,0.966112108,0.966762817,0.967388776,0.967990881,0.96856999,0.969126926,0.969662475,0.97017739,0.970672395,0.971148181,0.971605413,0.972044728,0.972466738,0.972872029,0.973261166,0.973634692,0.973993126,0.974336971,0.97466671,0.974982807,0.97528571,0.975575851,0.975853647,0.976119498,0.976373795,0.976616911,0.97684921,0.977071042,0.977282748,0.977484657,0.977677088,0.977860351,0.978034748,0.978200571,0.978358104,0.978507623,0.9786494,0.978783696,0.978910768,0.979030866,0.979144235,0.979251114,0.979351737,0.979446333,0.979535126,0.979618337,0.979696181,0.97976887,0.979836614,0.979899616,0.979958077,0.980012196,0.980062168,0.980108184,0.980150434,0.980189103,0.980224375,0.980256429,0.980285445,0.980311597,0.980335056,0.980355993,0.980374573,0.980390961,0.980405316,0.980417796,0.980428555,0.980437741,0.980445502,0.98045198,0.980457311,0.980461629,0.98046506,0.980467727,0.980469745,0.980471222,0.98047226,0.980472952,0.980473381,0.980473623,0.98047374,0.980473784,0.980473795,0.980473796
0.49993628,1,0.999999333,0.999994665,0.999981996,0.999957325,0.999916653,0.999855986,0.99977133,0.999658701,0.99951412,0.999333621,0.999113252,0.99884908,0.998537192,0.998173709,0.997754782,0.99727661,0.996735444,0.9961276,0.995449471,0.994697547,0.99386843,0.992958856,0.991965722,0.990886116,0.989717345,0.988456978,0.987102888,0.985653295,0.984106822,0.982462552,0.980720087,0.978879616,0.976941982,0.974908756,0.972782306,0.970565874,0.968263637,0.965880776,0.963423527,0.960899227,0.958316341,0.955684468,0.953014332,0.950317744,0.947607532,0.944897446,0.94220203,0.939536463,0.936916369,0.934357601,0.931876002,0.929487154,0.927206113,0.925047147,0.923023486,0.921147079,0.919428392,0.917876233,0.916497613,0.915297662,0.914279585,0.913444669,0.912792329,0.912320208,0.9120243,0.911899108,0.911937826,0.912132532,0.912474392,0.912953862,0.913560884,0.914285075,0.915115896,0.916042812,0.917055426,0.918143593,0.919297522,0.920507847,0.921765693,0.923062711,0.924391112,0.925743681,0.927113775,0.928495325,0.929882817,0.931271275,0.932656238,0.93403373,0.935400235,0.936752663,0.93808832,0.939404879,0.940700345,0.941973031,0.943221527,0.944444674,0.945641537,0.946811385,0.947953668,0.949067994,0.950154115,0.951211908,0.952241357,0.953242545,0.954215636,0.955160866,0.956078531,0.956968982,0.957832611,0.958669847,0.959481152,0.960267009,0.961027921,0.961764406,0.962476995,0.963166223,0.963832631,0.964476764,0.965099163,0.965700369,0.966280918,0.966841343,0.967382168,0.967903911,0.968407082,0.968892181,0.9693597,0.96981012,0.970243913,0.970661542,0.971063457,0.971450098,0.971821898,0.972179277,0.972522643,0.972852399,0.973168934,0.973472629,0.973763855,0.974042975,0.974310341,0.974566298,0.974811182,0.97504532,0.975269034,0.975482636,0.975686429,0.975880714,0.97606578,0.976241914,0.976409393,0.976568491,0.976719474,0.976862605,0.976998139,0.977126329,0.97724742,0.977361657,0.977469275,0.977570511,0.977665593,0.977754748,0.977838199,0.977916166,0.977988863,0.978056506,0.978119303,0.978177462,0.978231187,0.97828068,0.97832614,0.978367764,0.978405744,0.978440273,0.978471538,0.978499727,0.978525021,0.978547602,0.978567648,0.978585333,0.978600828,0.978614303,0.978625921,0.978635844,0.978644229,0.978651229,0.978656991,0.978661659,0.978665369,0.978668253,0.978670435,0.978672033,0.978673155,0.978673904,0.978674368,0.978674629,0.978674756,0.978674804,0.978674816,0.978674817
0.99987256,1,0.999999827,0.999998612,0.999995315,0.999988896,0.999978312,0.999962524,0.99994049,0.999911172,0.999873528,0.999826522,0.999769114,0.999700268,0.999618949,0.999524124,0.999414761,0.999289834,0.999148316,0.998989189,0.998811435,0.998614047,0.998396021,0.998156365,0.997894095,0.997608241,0.997297846,0.996961972,0.996599698,0.996210129,0.995792396,0.995345661,0.994869124,0.994362024,0.99382365,0.993253345,0.992650513,0.992014629,0.991345246,0.990642005,0.989904646,0.989133019,0.988327092,0.98748697,0.9866129,0.98570529,0.984764717,0.983791944,0.98278793,0.981753846,0.980691081,0.979601257,0.978486236,0.977348128,0.976189294,0.97501235,0.973820163,0.972615849,0.971402767,0.970184498,0.968964838,0.967747768,0.966537434,0.965338113,0.96415418,0.962990068,0.961850227,0.960739078,0.959660969,0.958620126,0.957620603,0.956666241,0.955760618,0.954907012,0.954108362,0.953367237,0.952685808,0.95206583,0.951508627,0.951015088,0.950585666,0.950220385,0.949918854,0.949680286,0.949503524,0.949387068,0.949329105,0.949327549,0.949380069,0.949484137,0.949637052,0.949835988,0.950078022,0.95036017,0.950679415,0.951032741,0.951417152,0.951829701,0.952267504,0.952727762,0.953207773,0.953704942,0.954216793,0.954740974,0.95527526,0.955817559,0.956365911,0.95691849,0.957473595,0.958029659,0.958585234,0.959138995,0.95968973,0.960236339,0.960777825,0.961313289,0.961841929,0.962363026,0.962875946,0.96338013,0.96387509,0.964360405,0.964835714,0.965300713,0.965755147,0.966198812,0.966631545,0.967053222,0.967463758,0.967863098,0.968251218,0.96862812,0.968993831,0.969348399,0.969691892,0.970024396,0.970346011,0.970656854,0.970957052,0.971246743,0.971526076,0.971795206,0.972054299,0.972303524,0.972543059,0.972773084,0.972993784,0.973205348,0.973407968,0.973601838,0.973787155,0.973964115,0.97413292,0.974293768,0.974446861,0.9745924,0.974730588,0.974861626,0.974985716,0.975103061,0.975213862,0.975318321,0.975416638,0.975509014,0.975595649,0.975676742,0.975752492,0.975823097,0.975888754,0.975949659,0.976006008,0.976057996,0.976105815,0.976149659,0.976189718,0.976226183,0.976259241,0.976289081,0.976315887,0.976339843,0.976361131,0.97637993,0.976396417,0.976410767,0.97642315,0.976433735,0.976442686,0.976450163,0.976456323,0.976461315,0.976465286,0.976468374,0.976470712,0.976472424,0.976473628,0.976474431,0.976474929,0.97647521,0.976475346,0.976475397,0.97647541,0.97647541
1.499204322,1,0.999999893,0.999999142,0.999997103,0.999993133,0.999986589,0.999976825,0.9999632,0.999945069,0.99992179,0.999892719,0.999857214,0.999814632,0.999764333,0.999705674,0.999638016,0.99956072,0.999473147,0.999374661,0.999264626,0.999142409,0.999007378,0.998858906,0.998696366,0.998519137,0.998326601,0.998118144,0.99789316,0.997651047,0.99739121,0.997113066,0.996816039,0.996499563,0.996163088,0.995806076,0.995428007,0.995028377,0.994606706,0.994162534,0.993695431,0.993204993,0.992690851,0.99215267,0.991590156,0.99100306,0.990391181,0.98975437,0.989092537,0.988405657,0.987693771,0.986956994,0.986195523,0.985409638,0.984599712,0.983766213,0.982909714,0.982030894,0.981130545,0.980209578,0.979269025,0.978310044,0.977333921,0.976342073,0.975336047,0.974317523,0.973288308,0.972250338,0.971205669,0.970156475,0.969105037,0.968053736,0.96700504,0.965961495,0.964925705,0.96390032,0.962888017,0.961891484,0.960913397,0.9599564,0.959023087,0.958115981,0.957237507,0.956389981,0.955575582,0.954796341,0.954054116,0.953350586,0.95268723,0.952065322,0.951485919,0.950949857,0.950457747,0.950009974,0.949606701,0.949247868,0.948933207,0.948662243,0.948434309,0.948248556,0.948103969,0.947999378,0.947933477,0.94790484,0.947911935,0.94795314,0.948026764,0.948131057,0.948264228,0.948424457,0.948609914,0.948818764,0.949049184,0.949299372,0.949567554,0.949851997,0.95015101,0.950462957,0.950786255,0.951119384,0.951460887,0.951809374,0.952163521,0.952522076,0.952883855,0.953247743,0.953612694,0.95397773,0.95434194,0.954704476,0.955064554,0.955421452,0.955774504,0.956123103,0.956466693,0.956804771,0.957136884,0.957462623,0.957781626,0.958093569,0.958398172,0.958695188,0.958984407,0.95926565,0.959538772,0.959803653,0.960060203,0.960308355,0.960548067,0.960779318,0.961002107,0.961216455,0.961422396,0.961619985,0.96180929,0.961990393,0.96216339,0.962328391,0.962485514,0.96263489,0.962776659,0.962910972,0.963037985,0.963157864,0.963270783,0.963376921,0.963476464,0.963569605,0.963656539,0.963737469,0.963812602,0.963882147,0.963946318,0.964005332,0.964059408,0.96410877,0.964153641,0.964194246,0.964230813,0.964263569,0.964292741,0.964318558,0.964341246,0.964361031,0.964378136,0.964392782,0.964405188,0.964415567,0.96442413,0.964431079,0.964436613,0.964440922,0.964444188,0.964446582,0.964448267,0.964449391,0.964450089,0.964450482,0.964450673,0.964450746,0.964450763,0.964450764
1.700743449,1,0.999999906,0.999999251,0.99999747,0.999994004,0.999988288,0.999979763,0.999967864,0.999952031,0.999931702,0.999906315,0.999875308,0.999838122,0.999794195,0.999742967,0.999683879,0.999616371,0.999539886,0.999453866,0.999357756,0.999251,0.999133046,0.999003341,0.998861338,0.998706488,0.998538248,0.998356077,0.998159437,0.997947795,0.997720624,0.997477401,0.99721761,0.996940742,0.996646296,0.996333781,0.996002716,0.995652632,0.995283074,0.994893602,0.994483791,0.994053237,0.993601555,0.993128385,0.992633391,0.992116267,0.991576736,0.991014557,0.990429527,0.989821481,0.989190301,0.988535917,0.98785831,0.98715752,0.986433645,0.98568685,0.984917367,0.984125503,0.983311643,0.982476255,0.981619893,0.9807432,0.979846916,0.978931876,0.977999017,0.977049379,0.976084105,0.975104447,0.974111761,0.973107509,0.972093259,0.97107068,0.97004154,0.969007701,0.967971113,0.966933806,0.965897886,0.964865519,0.963838924,0.962820363,0.961812122,0.960816505,0.959835814,0.958872333,0.957928319,0.957005978,0.956107453,0.955234809,0.954390017,0.953574936,0.952791305,0.952040723,0.951324645,0.950644367,0.950001017,0.949395553,0.948828752,0.948301212,0.947813348,0.947365393,0.946957399,0.946589245,0.94626064,0.94597113,0.945720105,0.945506815,0.945330371,0.945189765,0.945083878,0.94501149,0.944971297,0.944961921,0.944981923,0.945029815,0.945104071,0.945203139,0.945325451,0.945469434,0.945633517,0.945816144,0.946015775,0.946230899,0.946460036,0.946701745,0.946954629,0.947217333,0.947488557,0.947767048,0.948051612,0.948341107,0.948634448,0.94893061,0.949228621,0.949527568,0.949826593,0.950124895,0.950421726,0.95071639,0.951008245,0.951296696,0.951581199,0.951861253,0.952136406,0.952406245,0.952670399,0.952928539,0.953180368,0.95342563,0.953664098,0.95389558,0.954119914,0.954336966,0.954546628,0.954748821,0.954943487,0.955130592,0.955310124,0.95548209,0.955646519,0.955803454,0.955952958,0.956095108,0.956229997,0.956357732,0.956478432,0.956592229,0.956699268,0.956799703,0.956893698,0.956981427,0.957063072,0.957138826,0.957208884,0.957273454,0.957332746,0.957386977,0.957436368,0.957481147,0.957521543,0.95755779,0.957590124,0.957618783,0.957644005,0.957666029,0.957685096,0.957701443,0.957715305,0.957726915,0.957736503,0.957744293,0.957750501,0.957755339,0.957759009,0.957761701,0.957763597,0.957764862,0.957765649,0.957766092,0.957766307,0.957766389,0.957766408,0.957766409
1.748719287,1,0.99999991,0.999999277,0.999997559,0.999994214,0.9999887,0.999980474,0.999968993,0.999953717,0.999934102,0.999909607,0.99987969,0.99984381,0.999801426,0.999751998,0.999694985,0.999629847,0.999556048,0.999473047,0.99938031,0.999277299,0.999163482,0.999038325,0.998901297,0.998751871,0.998589519,0.99841372,0.998223953,0.998019703,0.997800457,0.99756571,0.99731496,0.997047713,0.996763482,0.996461788,0.996142163,0.995804147,0.995447295,0.995071171,0.99467536,0.994259458,0.993823082,0.99336587,0.992887483,0.992387606,0.991865953,0.991322266,0.990756325,0.990167941,0.989556969,0.988923305,0.988266893,0.987587727,0.986885855,0.986161383,0.985414481,0.984645383,0.983854395,0.983041897,0.982208349,0.981354291,0.980480351,0.979587245,0.978675783,0.977746869,0.976801506,0.975840794,0.974865936,0.973878234,0.97287909,0.971870007,0.970852581,0.969828506,0.968799562,0.967767613,0.966734603,0.965702542,0.964673505,0.963649614,0.962633035,0.96162596,0.960630598,0.959649159,0.958683844,0.957736824,0.956810231,0.955906142,0.95502656,0.954173405,0.953348498,0.952553545,0.951790129,0.951059699,0.950363553,0.94970284,0.949078543,0.948491483,0.947942306,0.94743149,0.946959337,0.94652598,0.946131385,0.945775352,0.945457526,0.9451774,0.944934328,0.944727529,0.944556101,0.944419031,0.944315206,0.944243423,0.944202403,0.944190802,0.944207222,0.94425022,0.944318325,0.94441004,0.94452386,0.944658273,0.944811776,0.944982877,0.945170106,0.945372016,0.945587197,0.945814271,0.946051904,0.946298807,0.946553736,0.946815498,0.947082952,0.947355011,0.947630638,0.947908855,0.948188733,0.948469402,0.948750042,0.949029887,0.949308222,0.949584383,0.949857756,0.950127771,0.950393909,0.950655692,0.950912686,0.951164497,0.951410774,0.951651199,0.951885492,0.952113409,0.952334737,0.952549293,0.952756926,0.95295751,0.953150949,0.95333717,0.953516125,0.953687785,0.953852148,0.954009227,0.954159056,0.954301688,0.95443719,0.954565647,0.954687158,0.954801837,0.954909809,0.955011214,0.955106201,0.955194933,0.955277579,0.955354322,0.955425349,0.955490858,0.955551054,0.955606148,0.955656358,0.955701907,0.955743022,0.955779934,0.955812878,0.955842093,0.955867816,0.955890289,0.955909752,0.955926446,0.955940607,0.955952473,0.955962275,0.955970241,0.955976592,0.955981542,0.955985298,0.955988054,0.955989995,0.955991291,0.955992096,0.95599255,0.955992771,0.955992855,0.955992874,0.955992876
