Energy? Angle?,0.001,0.002,0.003,0.005,0.01,0.015,0.02,0.03,0.05,0.08,0.125,0.2,0.4,0.6,0.8,1.25,1.5
676.8,9.95000E-01,9.89000E-01,9.84000E-01,9.73000E-01,9.46000E-01,9.20000E-01,8.93000E-01,8.35000E-01,6.81000E-01,1.09000E-01,8.81000E-03,1.09000E-03,6.73000E-05,1.50000E-05,5.71000E-06,1.86000E-06,1.52000E-06
776.2,9.94000E-01,9.88000E-01,9.82000E-01,9.70000E-01,9.40000E-01,9.09000E-01,8.78000E-01,8.08000E-01,5.65000E-01,3.44000E-02,3.78000E-03,5.07000E-04,3.22000E-05,7.19000E-06,2.75000E-06,8.95000E-07,7.33000E-07
851.5,9.93000E-01,9.85000E-01,9.78000E-01,9.63000E-01,9.27000E-01,8.90000E-01,8.50000E-01,7.56000E-01,2.78000E-01,1.41000E-02,1.81000E-03,2.54000E-04,1.64000E-05,3.69000E-06,1.41000E-06,4.60000E-07,3.77000E-07
929.7,9.05000E-01,8.20000E-01,7.42000E-01,6.09000E-01,3.74000E-01,2.32000E-01,1.47000E-01,6.31000E-02,1.53000E-02,3.14000E-03,6.03000E-04,9.92000E-05,6.92000E-06,1.57000E-06,6.05000E-07,1.98000E-07,1.62000E-07
1011.7,9.73000E-01,9.46000E-01,9.20000E-01,8.70000E-01,7.55000E-01,6.50000E-01,5.54000E-01,3.81000E-01,1.20000E-01,1.54000E-02,2.17000E-03,3.12000E-04,2.03000E-05,4.57000E-06,1.75000E-06,5.70000E-07,4.67000E-07
1253.6,9.79000E-01,9.58000E-01,9.38000E-01,8.98000E-01,8.03000E-01,7.13000E-01,6.24000E-01,4.42000E-01,9.59000E-02,9.06000E-03,1.27000E-03,1.83000E-04,1.19000E-05,2.68000E-06,1.03000E-06,3.35000E-07,2.75000E-07
1486.7,9.82000E-01,9.64000E-01,9.47000E-01,9.13000E-01,8.29000E-01,7.46000E-01,6.59000E-01,4.52000E-01,4.93000E-02,4.74000E-03,6.89000E-04,1.01000E-04,6.63000E-06,1.49000E-06,5.72000E-07,1.87000E-07,1.53000E-07
1740,9.84000E-01,9.68000E-01,9.52000E-01,9.21000E-01,8.43000E-01,7.62000E-01,6.71000E-01,3.96000E-01,2.25000E-02,2.44000E-03,3.69000E-04,5.47000E-05,3.63000E-06,8.17000E-07,3.13000E-07,1.02000E-07,8.37000E-08
2042.4,9.85000E-01,9.71000E-01,9.56000E-01,9.28000E-01,8.55000E-01,7.73000E-01,6.68000E-01,2.16000E-01,1.02000E-02,1.23000E-03,1.92000E-04,2.88000E-05,1.92000E-06,4.33000E-07,1.66000E-07,5.41000E-08,4.43000E-08
2622.4,9.87000E-01,9.75000E-01,9.62000E-01,9.37000E-01,8.68000E-01,7.75000E-01,5.86000E-01,4.05000E-02,3.17000E-03,4.24000E-04,6.82000E-05,1.04000E-05,6.95000E-07,1.57000E-07,6.03000E-08,1.97000E-08,1.61000E-08
2984.3,9.88000E-01,9.77000E-01,9.65000E-01,9.41000E-01,8.72000E-01,7.63000E-01,3.35000E-01,1.95000E-02,1.77000E-03,2.45000E-04,3.99000E-05,6.09000E-06,4.10000E-07,9.26000E-08,3.55000E-08,1.16000E-08,9.50000E-09
3691.7,9.90000E-01,9.79000E-01,9.69000E-01,9.47000E-01,8.75000E-01,6.34000E-01,5.78000E-02,6.63000E-03,6.98000E-04,1.00000E-04,1.65000E-05,2.54000E-06,1.71000E-07,3.87000E-08,1.48000E-08,4.84000E-09,3.97000E-09
4510.8,9.91000E-01,9.82000E-01,9.72000E-01,9.52000E-01,8.65000E-01,1.03000E-01,1.77000E-02,2.60000E-03,2.96000E-04,4.34000E-05,7.21000E-06,1.11000E-06,7.50000E-08,1.70000E-08,6.51000E-09,2.13000E-09,1.74000E-09
